mentioned	27	0.222	0.1946991	0.5839683	0.2740782	VBD	125.766562	N
renderings	27	0.222	0.0604289	0.3388572	0.1857767	NNS	0.94964	C
developed	27	0.222	0.1565107	0.5839683	0.2753703	VBN	137.374904	N
of	27	0.222	0.0000000	0.0000000	0.0000000			N
a	27	0.222	0.0000000	0.0000000	0.0000000			N
boomerang-like	27	0.222	1.0000000	0.0000000	0.0000000		0.0	C
debris-deflector	27	0.222	1.0000000	0.0000000	0.0000000		0.0	C
positioned	27	0.222	0.1375877	0.5790994	0.3122729	VBN	10.428594	C
in	27	0.222	0.0000000	0.0000000	0.0000000			N
front	27	0.222	0.2013551	0.5261267	0.3099766	NN	192.219671	N
of	27	0.222	0.0000000	0.0000000	0.0000000			N
the	27	0.222	0.0000000	0.0000000	0.0000000			N
driver	27	0.222	0.1695038	0.6851026	0.2976878	NN	31.632595	N
.	27	0.222	0.0000000	0.0000000	0.0000000			N

A	79	0.089	0.0000000	0.0000000	0.0000000			N
further	79	0.089	0.0000000	0.0000000	0.0000000			N
question	79	0.089	-0.1332588	0.5656666	0.2950384	NN	360.058461	N
raised	79	0.089	-0.1316310	0.5501388	0.2837681	VBD	55.996957	N
had	79	0.089	0.0000000	0.0000000	0.0000000			N
been	79	0.089	0.0000000	0.0000000	0.0000000			N
regarding	79	0.089	0.0000000	0.0000000	0.0000000			N
Wilson	79	0.089	0.0101770	0.5559584	0.2270697	NNP	51.080173	N
's	79	0.089	-0.0249760	0.4819669	0.2886470	POS	0.0	N
height	79	0.089	-0.0359265	0.6104505	0.2701948	NN	61.126492	N
:	79	0.089	0.0000000	0.0000000	0.0000000			N
at	79	0.089	0.0000000	0.0000000	0.0000000			N
6	79	0.089	0.0000000	0.0000000	0.0000000			N
feet	79	0.089	-0.0464148	0.6917169	0.2437777	NNS	177.825814	N
,	79	0.089	0.0000000	0.0000000	0.0000000			N
3.5	79	0.089	0.0000000	0.0000000	0.0000000			N
inches	79	0.089	0.0391504	0.6917169	0.2433287	NNS	41.509167	N
(	79	0.089	0.0000000	0.0000000	0.0000000			N
1.92	79	0.089	0.0000000	0.0000000	0.0000000			N
m	79	0.089	0.0000000	0.0000000	0.0000000			N
)	79	0.089	0.0000000	0.0000000	0.0000000			N
tall	79	0.089	0.0192258	0.6770679	0.2621505	JJ	42.367586	N
,	79	0.089	0.0000000	0.0000000	0.0000000			N
Wilson	79	0.089	0.0101770	0.5559584	0.2270697	NNP	51.080173	N
was	79	0.089	0.0000000	0.0000000	0.0000000			N
the	79	0.089	0.0000000	0.0000000	0.0000000			N
tallest	79	0.089	0.0382241	0.6770679	0.2454061	JJS	1.767736	C
IndyCar	79	0.089	-0.0046911	0.4927103	0.1803457	NNP	0.022679	C
Series	79	0.089	0.0751528	0.4569668	0.1984094	NNP	200.621346	N
driver	79	0.089	-0.1170982	0.6851026	0.2571831	NN	31.632595	N
;	79	0.089	0.0000000	0.0000000	0.0000000			N
however	79	0.089	0.0000000	0.0000000	0.0000000			N
,	79	0.089	0.0000000	0.0000000	0.0000000			N
driver	79	0.089	-0.1170982	0.6851026	0.2571831	NN	31.632595	N
Josef	79	0.089	0.0236255	0.4667198	0.1471082	NNP	3.539061	N
Newgarden	79	0.089	-0.0516105	0.5559584	0.2743016	NNP	0.018103	C
refuted	79	0.089	-0.0987103	0.5501388	0.2417461	VBD	2.553782	C
the	79	0.089	0.0000000	0.0000000	0.0000000			N
statement	79	0.089	-0.0626555	0.5621036	0.2891483	NN	129.938874	N
,	79	0.089	0.0000000	0.0000000	0.0000000			N
saying	79	0.089	0.0000000	0.0000000	0.0000000			N
,	79	0.089	0.0000000	0.0000000	0.0000000			N
They	79	0.089	0.0000000	0.0000000	0.0000000			N
make	79	0.089	-0.0633972	0.4771168	0.2867468	VBP	800.923456	N
a	79	0.089	0.0000000	0.0000000	0.0000000			N
regulation	79	0.089	-0.1142859	0.4266492	0.2340374	NN	58.710285	C
for	79	0.089	0.0000000	0.0000000	0.0000000			N
how	79	0.089	0.0000000	0.0000000	0.0000000			N
tall	79	0.089	0.0192258	0.6770679	0.2621505	JJ	42.367586	N
you	79	0.089	0.0000000	0.0000000	0.0000000			N
can	79	0.089	0.0000000	0.0000000	0.0000000			N
be	79	0.089	0.0000000	0.0000000	0.0000000			N
inside	79	0.089	0.0000000	0.0000000	0.0000000			N
the	79	0.089	0.0000000	0.0000000	0.0000000			N
car	79	0.089	-0.0451852	0.6851026	0.2928498	NN	131.500928	N
sitting	79	0.089	-0.0713796	0.5102468	0.2879484	VBG	69.744587	N
compared	79	0.089	-0.1305950	0.5424080	0.2680880	VBN	120.387385	N
to	79	0.089	0.0000000	0.0000000	0.0000000			N
the	79	0.089	0.0000000	0.0000000	0.0000000			N
roll	79	0.089	-0.0322847	0.4292550	0.2716673	NN	32.878322	C
hoop	79	0.089	0.0185647	0.4010288	0.2123418	NN	2.369226	C
[	79	0.089	0.0000000	0.0000000	0.0000000			N
...	79	0.089	0.0000000	0.0000000	0.0000000			N
]	79	0.089	0.0000000	0.0000000	0.0000000			N
It	79	0.089	0.0000000	0.0000000	0.0000000			N
's	79	0.089	-0.0249760	0.4819669	0.2886470	POS	0.0	N
safe	79	0.089	-0.0713345	0.4651645	0.2430817	JJ	69.166724	N
for	79	0.089	0.0000000	0.0000000	0.0000000			N
any	79	0.089	0.0000000	0.0000000	0.0000000			N
height	79	0.089	-0.0359265	0.6104505	0.2701948	NN	61.126492	N
for	79	0.089	0.0000000	0.0000000	0.0000000			N
any	79	0.089	0.0000000	0.0000000	0.0000000			N
driver	79	0.089	-0.1170982	0.6851026	0.2571831	NN	31.632595	N
that	79	0.089	0.0000000	0.0000000	0.0000000			N
gets	79	0.089	0.0000000	0.0000000	0.0000000			N
in	79	0.089	0.0000000	0.0000000	0.0000000			N
the	79	0.089	0.0000000	0.0000000	0.0000000			N
car	79	0.089	-0.0451852	0.6851026	0.2928498	NN	131.500928	N
.	79	0.089	0.0000000	0.0000000	0.0000000			N

As	64	0.156	0.0000000	0.0000000	0.0000000			N
a	64	0.156	0.0000000	0.0000000	0.0000000			N
result	64	0.156	0.0958172	0.4885552	0.3348571	NN	344.254646	N
of	64	0.156	0.0000000	0.0000000	0.0000000			N
his	64	0.156	0.0000000	0.0000000	0.0000000			N
activity	64	0.156	0.0687015	0.4543248	0.3189021	NN	247.087473	C
,	64	0.156	0.0000000	0.0000000	0.0000000			N
since	64	0.156	0.0000000	0.0000000	0.0000000			N
1997	64	0.156	0.0000000	0.0000000	0.0000000			N
Adnan	64	0.156	0.0507326	0.3256988	0.1590280	NNP	0.265025	N
has	64	0.156	0.0000000	0.0000000	0.0000000			N
been	64	0.156	0.0000000	0.0000000	0.0000000			N
arrested	64	0.156	0.1636905	0.5471625	0.3229943	VBN	26.430049	C
reportedly	64	0.156	0.1131104	0.5471625	0.3325692	RB	5.477717	C
around	64	0.156	0.0000000	0.0000000	0.0000000			N
ten	64	0.156	0.0000000	0.0000000	0.0000000			N
times	64	0.156	0.0507326	0.7298233	0.3864789	NNS	402.780623	N
,	64	0.156	0.0000000	0.0000000	0.0000000			N
and	64	0.156	0.0000000	0.0000000	0.0000000			N
has	64	0.156	0.0000000	0.0000000	0.0000000			N
gone	64	0.156	0.0000000	0.0000000	0.0000000			N
on	64	0.156	0.0000000	0.0000000	0.0000000			N
several	64	0.156	0.0000000	0.0000000	0.0000000			N
hunger	64	0.156	0.0678857	0.4900194	0.2765606	NN	19.769833	N
strikes	64	0.156	0.1108772	0.8460076	0.3276267	VBZ	20.801938	C
,	64	0.156	0.0000000	0.0000000	0.0000000			N
one	64	0.156	0.0000000	0.0000000	0.0000000			N
of	64	0.156	0.0000000	0.0000000	0.0000000			N
which	64	0.156	0.0000000	0.0000000	0.0000000			N
lasted	64	0.156	0.1390203	0.5362602	0.3336879	VBD	19.564796	C
28	64	0.156	0.0000000	0.0000000	0.0000000			N
days	64	0.156	0.0759030	0.7298233	0.3410690	NNS	349.669042	N
,	64	0.156	0.0000000	0.0000000	0.0000000			N
while	64	0.156	0.0000000	0.0000000	0.0000000			N
another	64	0.156	0.0000000	0.0000000	0.0000000			N
lasted	64	0.156	0.1390203	0.5362602	0.3336879	VBD	19.564796	C
66	64	0.156	0.0000000	0.0000000	0.0000000			N
days	64	0.156	0.0759030	0.7298233	0.3410690	NNS	349.669042	N
and	64	0.156	0.0000000	0.0000000	0.0000000			N
after	64	0.156	0.0000000	0.0000000	0.0000000			N
his	64	0.156	0.0000000	0.0000000	0.0000000			N
release	64	0.156	0.1072702	0.4511501	0.3234168	NN	73.676248	C
he	64	0.156	0.0000000	0.0000000	0.0000000			N
went	64	0.156	0.0000000	0.0000000	0.0000000			N
on	64	0.156	0.0000000	0.0000000	0.0000000			N
strike	64	0.156	0.0820337	0.8460076	0.3171358	NN	52.193602	N
for	64	0.156	0.0000000	0.0000000	0.0000000			N
another	64	0.156	0.0000000	0.0000000	0.0000000			N
12	64	0.156	0.0000000	0.0000000	0.0000000			N
days	64	0.156	0.0759030	0.7298233	0.3410690	NNS	349.669042	N
as	64	0.156	0.0000000	0.0000000	0.0000000			N
a	64	0.156	0.0000000	0.0000000	0.0000000			N
token	64	0.156	0.0892670	0.4476059	0.2673078	NN	12.669079	C
of	64	0.156	0.0000000	0.0000000	0.0000000			N
sympathy	64	0.156	0.0184738	0.4339450	0.2630174	NN	26.430314	C
for	64	0.156	0.0000000	0.0000000	0.0000000			N
the	64	0.156	0.0000000	0.0000000	0.0000000			N
remaining	64	0.156	0.0877160	0.5551162	0.3711465	VBG	128.977952	C
Palestinian	64	0.156	0.0713080	0.8430427	0.2294599	JJ	10.861571	N
detainees	64	0.156	0.0467881	0.5483477	0.2861680	NNS	1.224727	C
in	64	0.156	0.0000000	0.0000000	0.0000000			N
Israeli	64	0.156	0.1044676	0.8430427	0.2393197	JJ	18.755317	N
prisons	64	0.156	0.0582039	0.5483477	0.2479634	NNS	7.802851	N
.	64	0.156	0.0000000	0.0000000	0.0000000			N

C-130	25	0.120	0.1029580	0.4951953	0.2885463		0.0	N
Hercules	25	0.120	0.1756870	0.4951953	0.2786593	NNP	3.453674	N
crashes	25	0.120	0.1188029	0.7606558	0.2770953	VBZ	2.133057	C
in	25	0.120	0.0000000	0.0000000	0.0000000			N
Medan	25	0.120	0.1610297	0.5252997	0.3019434	NNP	0.33544	N
,	25	0.120	0.0000000	0.0000000	0.0000000			N
Indonesia	25	0.120	0.1676701	0.7382183	0.3189274	NNP	17.388355	N
On	25	0.120	0.0000000	0.0000000	0.0000000			N
Tuesday	25	0.120	0.1610297	0.4859290	0.2291740	NNP	12.112955	N
,	25	0.120	0.0000000	0.0000000	0.0000000			N
an	25	0.120	0.0000000	0.0000000	0.0000000			N
Indonesian	25	0.120	0.1312986	0.7382183	0.3490010	NNP	8.543663	C
Air	25	0.120	0.1998889	0.6412363	0.3497127	NNP	291.170009	N
Force	25	0.120	0.1703513	0.6412363	0.2917915	NNP	261.182291	N
C-130	25	0.120	0.1029580	0.4951953	0.2885463		0.0	N
Hercules	25	0.120	0.1756870	0.4951953	0.2786593	NNP	3.453674	N
crashed	25	0.120	0.1867652	0.7606558	0.2992115	VBD	4.939587	C
in	25	0.120	0.0000000	0.0000000	0.0000000			N
the	25	0.120	0.0000000	0.0000000	0.0000000			N
city	25	0.120	0.1082117	0.3800144	0.2567338	NN	344.85922	N
of	25	0.120	0.0000000	0.0000000	0.0000000			N
Medan	25	0.120	0.1610297	0.5252997	0.3019434	NNP	0.33544	N
,	25	0.120	0.0000000	0.0000000	0.0000000			N
Indonesia	25	0.120	0.1676701	0.7382183	0.3189274	NNP	17.388355	N
.	25	0.120	0.0000000	0.0000000	0.0000000			N

All	30	0.133	0.0000000	0.0000000	0.0000000			N
122	30	0.133	0.0000000	0.0000000	0.0000000			N
people	30	0.133	0.0249670	0.4986755	0.2923658	NNS	1087.574983	N
on	30	0.133	0.0000000	0.0000000	0.0000000			N
board	30	0.133	-0.0002020	0.4453309	0.2590551	NN	153.462469	C
were	30	0.133	0.0000000	0.0000000	0.0000000			N
killed	30	0.133	0.0882216	0.4094352	0.2657028	VBN	88.717644	N
as	30	0.133	0.0000000	0.0000000	0.0000000			N
well	30	0.133	0.0000000	0.0000000	0.0000000			N
as	30	0.133	0.0000000	0.0000000	0.0000000			N
people	30	0.133	0.0249670	0.4986755	0.2923658	NNS	1087.574983	N
on	30	0.133	0.0000000	0.0000000	0.0000000			N
the	30	0.133	0.0000000	0.0000000	0.0000000			N
ground	30	0.133	0.0117213	0.4557849	0.2904188	NN	190.846236	N
in	30	0.133	0.0000000	0.0000000	0.0000000			N
the	30	0.133	0.0000000	0.0000000	0.0000000			N
city	30	0.133	0.0443584	0.5302284	0.3226405	NN	344.85922	N
in	30	0.133	0.0000000	0.0000000	0.0000000			N
North	30	0.133	0.1784314	0.4671651	0.2886167	NNP	266.969544	N
Sumatra	30	0.133	0.1443202	0.4671651	0.2178573	NNP	2.528282	C
,	30	0.133	0.0000000	0.0000000	0.0000000			N
according	30	0.133	0.1309880	0.4370249	0.2450085	VBG	15.79004	C
to	30	0.133	0.0000000	0.0000000	0.0000000			N
North	30	0.133	0.1784314	0.4671651	0.2886167	NNP	266.969544	N
Sumatra	30	0.133	0.1443202	0.4671651	0.2178573	NNP	2.528282	C
police	30	0.133	-0.0145363	0.5302284	0.2813693	NN	126.259815	N
Major	30	0.133	0.1649908	0.4318482	0.2585669	NNP	0.0	N
A.	30	0.133	0.0000000	0.0000000	0.0000000			N
Tarigan	30	0.133	1.0000000	0.0000000	0.0000000	NNP	0.049507	C
.	30	0.133	0.0000000	0.0000000	0.0000000			N

Officials	12	0.333	0.1025226	0.3022150	0.1659154	NNS	70.1617	C
said	12	0.333	0.0000000	0.0000000	0.0000000			N
the	12	0.333	0.0000000	0.0000000	0.0000000			N
plane	12	0.333	0.1531024	0.4238830	0.3062868	NN	74.055608	N
exploded	12	0.333	0.1783051	0.5000731	0.3618201	VBD	3.812694	C
on	12	0.333	0.0000000	0.0000000	0.0000000			N
impact	12	0.333	0.1247197	0.4761048	0.3491014	NN	123.953926	C
into	12	0.333	0.0000000	0.0000000	0.0000000			N
a	12	0.333	0.0000000	0.0000000	0.0000000			N
big	12	0.333	0.1025226	0.4761048	0.3188608	JJ	189.012514	N
fireball	12	0.333	0.1346274	0.5000731	0.3346172	NN	0.624153	C
.	12	0.333	0.0000000	0.0000000	0.0000000			N

The	27	0.111	0.0000000	0.0000000	0.0000000			N
military	27	0.111	-0.0106662	0.5745082	0.2368894	NN	203.624927	C
said	27	0.111	0.0000000	0.0000000	0.0000000			N
the	27	0.111	0.0000000	0.0000000	0.0000000			N
plane	27	0.111	0.0735312	0.5501149	0.2754322	NN	74.055608	N
took	27	0.111	0.0000000	0.0000000	0.0000000			N
off	27	0.111	0.0000000	0.0000000	0.0000000			N
at	27	0.111	0.0000000	0.0000000	0.0000000			N
12:08	27	0.111	0.0000000	0.0000000	0.0000000			N
pm	27	0.111	0.0419952	0.4085720	0.1905314	NN	13.178337	N
local	27	0.111	0.0836162	0.5745082	0.2802477	JJ	337.172111	N
time	27	0.111	0.1142033	0.5982972	0.3538040	NN	1872.192537	N
(	27	0.111	0.0000000	0.0000000	0.0000000			N
0508	27	0.111	0.0000000	0.0000000	0.0000000			N
UTC	27	0.111	0.0060509	0.3435116	0.1493595	NNP	0.456853	N
)	27	0.111	0.0000000	0.0000000	0.0000000			N
and	27	0.111	0.0000000	0.0000000	0.0000000			N
crashed	27	0.111	0.1045961	0.5501149	0.2637918	VBD	4.939587	C
five	27	0.111	0.0000000	0.0000000	0.0000000			N
kilometers	27	0.111	0.0976585	0.5227109	0.2593747	NNS	7.852638	C
away	27	0.111	0.0000000	0.0000000	0.0000000			N
a	27	0.111	0.0000000	0.0000000	0.0000000			N
couple	27	0.111	0.0039173	0.5995001	0.2954125	NN	72.250967	N
of	27	0.111	0.0000000	0.0000000	0.0000000			N
minutes	27	0.111	0.1547624	0.5982972	0.3170366	NNS	147.149409	N
later	27	0.111	0.0000000	0.0000000	0.0000000			N
.	27	0.111	0.0000000	0.0000000	0.0000000			N

That	12	0.250	0.0000000	0.0000000	0.0000000			N
decision	12	0.250	0.2001613	0.4651185	0.3444574	NN	187.49348	C
was	12	0.250	0.0000000	0.0000000	0.0000000			N
the	12	0.250	0.0000000	0.0000000	0.0000000			N
one	12	0.250	0.0000000	0.0000000	0.0000000			N
challenged	12	0.250	0.2179504	0.5828362	0.3635927	VBN	20.685404	C
unsuccessfully	12	0.250	0.0527133	0.5828362	0.2642146	RB	3.256244	C
in	12	0.250	0.0000000	0.0000000	0.0000000			N
the	12	0.250	0.0000000	0.0000000	0.0000000			N
High	12	0.250	0.1241334	0.5708957	0.2931550	NNP	0.0	N
Court	12	0.250	0.2328249	0.5708957	0.3734169	NNP	239.973395	N
.	12	0.250	0.0000000	0.0000000	0.0000000			N

The	38	0.237	0.0000000	0.0000000	0.0000000			N
case	38	0.237	0.2148578	0.5594350	0.3878260	NN	625.555774	N
pits	38	0.237	0.1359151	0.4241497	0.3039290	VBZ	0.0	C
the	38	0.237	0.0000000	0.0000000	0.0000000			N
two	38	0.237	0.0000000	0.0000000	0.0000000			N
accused	38	0.237	0.1927926	0.5185673	0.3683086	VBN	4.42444	C
trying	38	0.237	0.0000000	0.0000000	0.0000000			N
to	38	0.237	0.0000000	0.0000000	0.0000000			N
defend	38	0.237	0.1393547	0.5077763	0.3475621	VB	26.896405	C
a	38	0.237	0.0000000	0.0000000	0.0000000			N
death	38	0.237	0.1581453	0.5448888	0.3208826	NN	320.536114	N
penalty	38	0.237	0.1048939	0.5448888	0.2945406	NN	16.314286	N
case	38	0.237	0.2148578	0.5594350	0.3878260	NN	625.555774	N
against	38	0.237	0.0000000	0.0000000	0.0000000			N
the	38	0.237	0.0000000	0.0000000	0.0000000			N
possibility	38	0.237	0.1489833	0.5594350	0.3731417	NN	97.470104	N
of	38	0.237	0.0000000	0.0000000	0.0000000			N
jeopardising	38	0.237	0.1511482	0.4427424	0.3050228	VBG	0.096746	C
international	38	0.237	0.2301977	0.5118984	0.3488757	JJ	298.107363	C
relations	38	0.237	0.1379260	0.5118984	0.3298640	NNS	190.276104	C
;	38	0.237	0.0000000	0.0000000	0.0000000			N
Thai	38	0.237	0.1136255	0.4055596	0.2045687	JJ	0.0	N
police	38	0.237	0.1313050	0.4598441	0.3566437	NN	126.259815	N
co-operated	38	0.237	0.1087526	0.5185673	0.3294269	VBD	0.0	C
,	38	0.237	0.0000000	0.0000000	0.0000000			N
but	38	0.237	0.0000000	0.0000000	0.0000000			N
only	38	0.237	0.0000000	0.0000000	0.0000000			N
in	38	0.237	0.0000000	0.0000000	0.0000000			N
light	38	0.237	0.1598643	0.4524496	0.3289136	NN	340.001663	C
of	38	0.237	0.0000000	0.0000000	0.0000000			N
an	38	0.237	0.0000000	0.0000000	0.0000000			N
agreement	38	0.237	0.1512149	0.4919574	0.3612448	NN	116.838993	N
the	38	0.237	0.0000000	0.0000000	0.0000000			N
report	38	0.237	0.1828850	0.5030111	0.3634884	NN	265.656983	N
would	38	0.237	0.0000000	0.0000000	0.0000000			N
be	38	0.237	0.0000000	0.0000000	0.0000000			N
confidential	38	0.237	0.1848736	0.4233293	0.3130087	JJ	9.37854	C
.	38	0.237	0.0000000	0.0000000	0.0000000			N

Legal	59	0.169	0.1146349	0.5305183	0.2514000	JJ	137.394087	N
charity	59	0.169	0.1449453	0.4512870	0.3060170	NN	19.205908	C
Reprieve	59	0.169	0.0570433	0.3638013	0.2174038	NN	1.106584	C
,	59	0.169	0.0000000	0.0000000	0.0000000			N
who	59	0.169	0.0000000	0.0000000	0.0000000			N
assisted	59	0.169	0.1591695	0.6500375	0.3371803	VBD	35.082998	N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
two	59	0.169	0.0000000	0.0000000	0.0000000			N
men	59	0.169	0.1802011	0.5213009	0.3240464	NNS	611.283548	N
,	59	0.169	0.0000000	0.0000000	0.0000000			N
said	59	0.169	0.0000000	0.0000000	0.0000000			N
in	59	0.169	0.0000000	0.0000000	0.0000000			N
a	59	0.169	0.0000000	0.0000000	0.0000000			N
statement	59	0.169	0.1600427	0.5261468	0.3423576	NN	129.938874	N
Concerns	59	0.169	0.1150304	0.5305183	0.2423941	NNS	68.494322	C
about	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
conduct	59	0.169	0.1757228	0.5899284	0.3587159	NN	69.433295	C
of	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
Thai	59	0.169	0.1439314	0.7196117	0.2193621	JJ	0.0	N
investigation	59	0.169	0.1852152	0.5899284	0.3474453	NN	66.644417	C
and	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
safety	59	0.169	0.1397889	0.5056129	0.3222641	NN	81.505398	N
of	59	0.169	0.0000000	0.0000000	0.0000000			N
any	59	0.169	0.0000000	0.0000000	0.0000000			N
convictions	59	0.169	0.1287804	0.4231391	0.3110470	NNS	9.796577	C
resulting	59	0.169	0.1389128	0.4525047	0.3251156	VBG	77.277161	N
have	59	0.169	0.0000000	0.0000000	0.0000000			N
been	59	0.169	0.0000000	0.0000000	0.0000000			N
raised	59	0.169	0.1619331	0.4945563	0.3096080	VBN	55.996957	C
from	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
very	59	0.169	0.0000000	0.0000000	0.0000000			N
beginning	59	0.169	0.1441163	0.4587198	0.3156088	NN	180.979166	N
[	59	0.169	0.0000000	0.0000000	0.0000000			N
...	59	0.169	0.0000000	0.0000000	0.0000000			N
]	59	0.169	0.0000000	0.0000000	0.0000000			N
only	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
defence	59	0.169	0.1715747	0.5056129	0.3339881	NN	40.186055	C
lawyers	59	0.169	0.1786273	0.5319499	0.2966248	NNS	22.439155	N
in	59	0.169	0.0000000	0.0000000	0.0000000			N
Thailand	59	0.169	0.1183259	0.7196117	0.2238128	NNP	13.661094	N
are	59	0.169	0.0000000	0.0000000	0.0000000			N
in	59	0.169	0.0000000	0.0000000	0.0000000			N
a	59	0.169	0.0000000	0.0000000	0.0000000			N
position	59	0.169	0.1560642	0.5062647	0.3478531	NN	319.186687	N
to	59	0.169	0.0000000	0.0000000	0.0000000			N
judge	59	0.169	0.1150304	0.5319499	0.3436524	VB	77.413314	C
whether	59	0.169	0.0000000	0.0000000	0.0000000			N
the	59	0.169	0.0000000	0.0000000	0.0000000			N
information	59	0.169	0.1183259	0.5315657	0.3363141	NN	537.986801	N
could	59	0.169	0.0000000	0.0000000	0.0000000			N
be	59	0.169	0.0000000	0.0000000	0.0000000			N
of	59	0.169	0.0000000	0.0000000	0.0000000			N
assistance	59	0.169	0.1551041	0.6500375	0.3410654	NN	78.530441	C
.	59	0.169	0.0000000	0.0000000	0.0000000			N

Mr	29	0.207	0.0742750	0.3671688	0.1981357	NNP	64.174825	N
Justice	29	0.207	0.1727962	0.4146277	0.2707452	NNP	117.83985	N
Green	29	0.207	0.1486365	0.4146277	0.2553025	NNP	127.626646	N
's	29	0.207	0.0000000	0.0000000	0.0000000			N
judgement	29	0.207	0.1789934	0.5223508	0.3588492	NN	14.216798	N
acknowledges	29	0.207	0.2384004	0.4711381	0.3773898	VBZ	6.277624	C
he	29	0.207	0.0000000	0.0000000	0.0000000			N
did	29	0.207	0.0000000	0.0000000	0.0000000			N
not	29	0.207	0.0000000	0.0000000	0.0000000			N
know	29	0.207	0.0000000	0.0000000	0.0000000			N
how	29	0.207	0.0000000	0.0000000	0.0000000			N
the	29	0.207	0.0000000	0.0000000	0.0000000			N
accused	29	0.207	0.2322258	0.6414539	0.3758370	VBN	4.42444	C
might	29	0.207	0.0000000	0.0000000	0.0000000			N
structure	29	0.207	0.0784008	0.4997219	0.3335779	VB	0.0	C
their	29	0.207	0.0000000	0.0000000	0.0000000			N
defences	29	0.207	0.1036222	0.4801638	0.3114915	NNS	4.280976	C
or	29	0.207	0.0000000	0.0000000	0.0000000			N
details	29	0.207	0.1478217	0.5174066	0.3520147	NNS	96.842416	N
about	29	0.207	0.0000000	0.0000000	0.0000000			N
what	29	0.207	0.0000000	0.0000000	0.0000000			N
evidence	29	0.207	0.1701769	0.5223508	0.3761997	NN	259.787848	C
had	29	0.207	0.0000000	0.0000000	0.0000000			N
been	29	0.207	0.0000000	0.0000000	0.0000000			N
or	29	0.207	0.0000000	0.0000000	0.0000000			N
would	29	0.207	0.0000000	0.0000000	0.0000000			N
be	29	0.207	0.0000000	0.0000000	0.0000000			N
involved	29	0.207	0.1956096	0.6414539	0.3916385	VBN	53.271423	C
.	29	0.207	0.0000000	0.0000000	0.0000000			N

Cameron	30	0.233	0.1490574	0.4167980	0.2534855	NNP	7.60382	N
and	30	0.233	0.0000000	0.0000000	0.0000000			N
Chan-o-cha	30	0.233	0.1695565	0.4935921	0.2780183		0.0	C
arranged	30	0.233	0.1484424	0.5296549	0.2565484	VBN	17.831977	C
for	30	0.233	0.0000000	0.0000000	0.0000000			N
an	30	0.233	0.0000000	0.0000000	0.0000000			N
observer	30	0.233	0.0536026	0.4065958	0.2303941	NN	24.458155	C
team	30	0.233	0.1620952	0.4416306	0.3232307	NN	102.845668	N
from	30	0.233	0.0000000	0.0000000	0.0000000			N
the	30	0.233	0.0000000	0.0000000	0.0000000			N
Metropolitan	30	0.233	0.1359796	0.5766946	0.2849628	NNP	23.747745	C
Police	30	0.233	0.1414627	0.5766946	0.2514022	NNP	126.259815	N
to	30	0.233	0.0000000	0.0000000	0.0000000			N
conduct	30	0.233	0.1362455	0.5129311	0.2968257	VB	69.433295	C
an	30	0.233	0.0000000	0.0000000	0.0000000			N
inspection	30	0.233	0.0956449	0.5129311	0.2769662	NN	28.069573	C
of	30	0.233	0.0000000	0.0000000	0.0000000			N
the	30	0.233	0.0000000	0.0000000	0.0000000			N
Thai	30	0.233	0.0956449	0.4935921	0.2323920	NNP	11.98869	N
probe	30	0.233	0.0925818	0.4768838	0.2793564	NN	17.302044	C
,	30	0.233	0.0000000	0.0000000	0.0000000			N
based	30	0.233	0.1838310	0.5296549	0.2946656	VBN	0.0	N
on	30	0.233	0.0000000	0.0000000	0.0000000			N
powers	30	0.233	0.0056600	0.3595530	0.2590093	NNS	94.190032	N
in	30	0.233	0.0000000	0.0000000	0.0000000			N
the	30	0.233	0.0000000	0.0000000	0.0000000			N
Police	30	0.233	0.1414627	0.5766946	0.2514022	NNP	126.259815	N
Act	30	0.233	0.0536026	0.4000799	0.2346866	NNP	305.339623	N
1996	30	0.233	0.0000000	0.0000000	0.0000000			N
.	30	0.233	0.0000000	0.0000000	0.0000000			N

A	22	0.182	0.0000000	0.0000000	0.0000000			N
team	22	0.182	-0.0766690	0.4708973	0.3143214	NN	102.845668	N
was	22	0.182	0.0000000	0.0000000	0.0000000			N
duly	22	0.182	-0.0510579	0.5141523	0.2825495	RB	8.129231	N
dispatched	22	0.182	-0.0803175	0.5562587	0.3130250	VBN	6.917837	C
and	22	0.182	0.0000000	0.0000000	0.0000000			N
prepared	22	0.182	-0.1716565	0.5562587	0.3152114	VBN	45.005853	N
a	22	0.182	0.0000000	0.0000000	0.0000000			N
report	22	0.182	-0.1020616	0.5008137	0.3008377	NN	265.656983	N
with	22	0.182	0.0000000	0.0000000	0.0000000			N
the	22	0.182	0.0000000	0.0000000	0.0000000			N
intent	22	0.182	-0.0795534	0.4830976	0.2845784	NN	25.47884	C
to	22	0.182	0.0000000	0.0000000	0.0000000			N
